code,product_name,nutrition_grades,brands,categories,energy-kcal_100g,sugars_100g,salt_100g,fat_100g
5449000052926,Fanta orange 1.5l,e,Fanta,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Orange soft drinks, Sweetened beverages",48.0,11.7,0.0,0.0
6111017042441,tentation croque lait aux noisettes suprêmes,e,Aiguebelle,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux noisettes, Chocolats au lait aux noisettes",577.0,39.0,0.2,39.7
7622210103963,Original Pack Familiar,d,Philadelphia,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Produtos para barrar,Produtos salgados para barrar,Queijos para barrar,Queijos frescos",280.0,2.7,1.05,27.5
8001060002319,Organic végétarian pesto,d,Saclà,"Canned foods, Condiments, Sauces, Pestos",451.0,1.9,1.2,45.0
8001060024649,Sacla' Vegan Basil Pesto,d,Saclà,"Plant-based foods and beverages, Plant-based foods, Condiments, Sauces, Pasta sauces, Pestos, Green pestos, Groceries",342.0,1.2,1.2,32.0
8001665705066,mushroom & mascarpone tortelloni,c,Rana,"Plant-based foods and beverages, Plant-based foods, Meals, Pasta dishes, Pastas, Stuffed pastas, Fresh pasta, Pasta stuffed with cheese, Tortellini, Fresh pasta stuffed with cheese, Fresh pasta stuffed with mushrooms, en:pasta-stuffed-with-vegetables",310.0,1.6,0.8,11.2
8076809542753,Pan Goccioli,d,"Barilla, Mulino Bianco","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Sweet pastries and pies,Breads,Viennoiseries,Brioches,Brioche filled with chocolate drops",334.0,18.6,0.75,11.8
8480000093776,Cereales de chocolate y avellana,e,Hacendado,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals,Filled cereals",437.0,39.0,1.1,13.0
8480000141415,Tortitas de arroz con chocolate blanco,e,Hacendado,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Cereais e Batatas,Cereais e seus produtos,en:Puffed cereal cakes,en:Puffed rice cakes,en:Puffed rice cakes with white chocolate",467.0,29.0,0.72,20.0
8480000198020,Ciclamato y sacarina,not-applicable,Hacendado,"Sweeteners,Food additives,Sugar substitutes,Artificial sugar substitutes,Sodium cyclamate,Tabletop sweeteners",29.0,0.0,12.84,0.0
8711000519776,Cappuccino Classique,unknown,Maxwell House,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Produits déshydratés, Produits lyophilisés à reconstituer, Cafés, Boissons instantanées, Boissons lyophilisées, Cafés solubles, Cappuccino en poudre, Boissons avec sucre ajouté",420.0,43.0,0.65,12.0
3760049798265,Pain Carré Doré 525g,b,La Boulangère,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains",279.0,9.8,0.8,4.2
5010044000312,Milk Roll Sliced White Bread,c,Warburtons,Breads,248.0,4.0,1.0,2.8
8410376008371,Galleta dorada,e,Gullón,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",480.0,19.0,0.68,19.0
5449000126641,TOPS,unknown,fanta,,0.0,0.1,0.05,0.1
5057545696439,Tortilla Chips,c,Stockwell & Co.,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",499.0,1.0,0.8,23.5
5050974000655,Wholegrain Crackerbread,a,Ryvita,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Extruded crispbreads, en:breads",380.0,4.1,0.58,3.6
5060088703885,Raw Fruit & Nut Bars - Bakewell Tart,d,nākd,Bars,398.0,44.0,0.0286,15.7
5902057001748,Kefir,b,Krasnystaw,"Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, Kefir",50.0,4.2,0.0775,2.0
4088600090849,Classic Strawberry,d,Aldi,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Fruits and vegetables based foods, Spreads, Fruits based foods, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, Strawberry jams",238.0,56.0,0.0125,0.49995
5000119511027,Olive Oil,unknown,Tesco,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils",900.0,,,100.0
8410376057270,gullon Zero Choc Tablet,d,Gullon,"snacks, sweet-snacks, biscuits-and-cakes, biscuits-and-crackers, biscuits, chocolate-biscuits, dark-chocolate-biscuits, es:botanas, es:galletas, es:galletas-con-tableta-de-chocolate, es:galletas-con-tableta-de-chocolate-negro, es:galletas-de-chocolate, es:galletas-de-chocolate-negro, es:galletas-y-pasteles, es:snacks-dulces, en:chocolates",451.0,1.3,0.3,24.0
3800091500130,Mineral Water,a,Натурална минерална вода Велинград,"Напитки, Вода, Изворна вода, Минерална вода, Натурална минерална вода",,,,
8711200344130,Tomato Ketchup,d,Hellmann's,"Condiments, Sauces, Tomato sauces, Ketchup, Tomato Ketchup, Groceries",90.0,19.0,1.8,0.5
6111246950203,Raibi,b,Jibal,"Produits laitiers, Laits",,,,
90162565,Red Bull,e,Red Bull,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, Gezuckerte Getränke, en:Getränke, en:Gezuckerte Getränke, en:Kohlensäurehaltige Getränke",46.0,11.0,0.1,0.0
5038862238854,Invigorate,e,Innocent,"Plant-based foods and beverages, Beverages, Plant-based beverages, Smoothies, Fruit smoothies",53.0,11.0,0.0,0.11
3036811368029,Velouté de 12 legumes,b,Liebig,"Frozen foods, Velouté de légumes, en:cream-of-vegetable-soups",42.0,1.4,0.51,1.9
5000169567388,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate",unknown,Waitrose,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, en:confectioneries",591.0,35.3,,42.8
4088600311357,Sweet chilli sauce,e,Asia Specialities,"Condiments, Sauces, Groceries, Sweet chilli sauce, en:hot-sauces",206.0,41.3,1.85,0.4
5060055251272,Finnebrogue Artisan Naked Bacon 6 Smoked Back Bacon Rashers,e,Finnebrogue Artisan,"Meats and their products, Meats, Pork and its products, Pork, Bacon",237.0,1.1,2.725,13.0
5056142400005,White Champion Bloomer,c,"Jacksons of Yorkshire,Jacksons","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, White breads",250.0,2.2,0.9,2.7
8445290146434,Quality Street,e,Nestlé,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Assorted chocolate candies,Chocolate confectionery",468.0,57.7,0.23,20.2
3154230809517,HERTA LE BON PARIS Jambon sel réduit x4 - 140g,c,"HERTA, Le Bon Paris","Meats and their products, Prepared meats, Hams, White hams, Cooked ham of superior quality, en:white-hams-with-less-salt, Porc et dérivés, en:Pork (prepared)",106.5,0.0,1.41,2.5
5449000012814,Tropico,e,Tropico,"Boissons, Boissons gazeuses, Sodas",30.0,7.2,0.0,8.0
8402001010484,Postre Lácteo con Stracciatella +Proteína,a,Hacendado,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts",56.0,3.0,0.1375,0.5
6111259346260,Melly,e,Be,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,ar:Filled with chocolate",352.67,23.33,0.17,19.5
8402001015120,Chocolate,c,hacendado,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno,Cereales de chocolate,en:Extruded cereals,Copos de cereales con chocolate",397.0,20.0,0.29,6.6
8436037960420,,unknown,,creatine,,,,
6111259345782,6111259345782,unknown,,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, en:biscuits",,,,
5060878780713,Veggie Straws,d,Eat Real,Snacks,486.0,0.909,1.88,20.9
5449000311863,,unknown,,,,,,
0078895300024,李錦記熊貓牌鮮味蠔油,e,Lee Kum Kee,"Condiments,Sauces,Oyster sauces",113.0,21.0,11.31,0.5
00852166,Greek Style Yogurt Unsweetened,c,M&S Food,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Greek-style yogurts",124.0,4.8,0.2,9.6
20936600,Chocolat Noir Amande et Écorces d'Orange,e,lidl jd gross,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Chocolates with almonds,Dark chocolates with almonds,Dark chocolates with orange",573.0,41.4,0.01,39.4
3033490004743,Skyr,a,Danone,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Desserts, Desserts lactés, Desserts lactés fermentés, Fromages blancs - petit suisses et skyr, Yaourts, Desserts lactés fermentés nature, Skyrs, Skyrs nature",57.1,3.93,0.0911,0.214
3033710075225,Cafe,unknown,Nescafé,"Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Cafés,Boissons instantanées,Cafés solubles,en:Freeze-dried instant coffees",0.0,0.0,0.0,0.0
3176571744289,Candy'Up Goût Chocolat🍫,d,Candia,"Bebidas,Lácteos,Bebida lácteas,Leches aromatizadas,Leches de chocolate",124.0,9.7,0.18,1.8
3229820769141,Galettes de Maïs,e,Bjorg,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Crêpes and galettes, Puffed cereal cakes, Galettes, Puffed corn cakes with milk chocolate, en:puffed-corn-cakes",488.0,30.0,0.11,22.0
3256540001794,Brioche tressée pépites de chocolat,e,Pasquier,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tressées, Brioches au chocolat",373.0,16.0,1.0,16.0
3292070005178,Tarama Extra,d,"Delabli, l'atelier Blini","Seafood,Spreads,Salted spreads,Taramasalata,fr:Taramas au cabillaud",483.0,1.0,1.11,46.5
3302740368103,La Tajine de Boeuf et ses Légumes du Soleil,b,Fleury Michon,"Viandes et dérivés,Plats préparés,Plats préparés à la viande,Plats au bœuf,Tajine,Tajine de boeuf",118.0,3.7,0.79,5.2
3421557501418,Flakes de sarrasin,a,Terres et Céréales,extruded flakes,391.0,1.1,0.06,3.5
3664346306591,POULAIN NOIR EXTRA 200G,e,Poulain,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,en:Snacks  Snacks sucrés  Cacao et dérivés  Chocolats  Chocolats noirs",508.0,52.0,0.01,28.0
3760020505998,Bouillon cube Volaille,e,Jardin bio',"Produits déshydratés, Produits lyophilisés à reconstituer, Bouillons, Bouillons déshydratés, Bouillons cubes, Bouillons de volaille",208.0,11.0,44.0,2.3
5010477348432,Country Crisp chocolat au lait,d,Jordans,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Crunchy cereal clusters, Cereal clusters with chocolate, en:mueslis",456.0,24.4,0.0444,15.6
5033060100040,Anglesey sea salt crisps,d,Pipers,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre à l'huile de tournesol",532.0,0.5,0.94,30.7
5050083712296,Céréales Extra Pepites Kellogg's Choco Noisettes,e,"Kellogg's, Extra, pépites","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Crunchy cereal clusters, Cereal clusters with chocolate, en:extruded-cereals",497.0,21.0,0.63,25.0
5060292308203,Barbeque Potato Chips,c,Popchips,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps, Barbeque Potato Chips, en:potato-crisps-in-sunflower-oil",435.0,8.26,0.00217,13.9
5400101041424,granola crunchy,c,Carrefour,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis, EPICERIE",436.0,18.0,0.28,14.0
5410126832372,Gaufres de Liège,e,Lotus,"Snacks, Sweet snacks, Biscuits and cakes, Pastries, Waffles, Chocolate coated waffles, Plain Brussels-style soft waffle",457.0,30.0,0.12,24.0
54491496,Diet coke,c,"Coca-Cola, Diet Coke, The Coca-Cola Company, Tiffin Sandwiches","Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Unsweetened beverages, Diet cola soft drink, Sweetened beverages",0.4,,0.0,0.0
6111017000014,Chocolat Dessert Noir 52%,e,Aiguebelle,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs",525.0,44.9,1.8,34.5
7613032397623,MAGGI Bouillon KUB Volaille Réduit en sel de -25% 120g,c,"Nestlé, Maggi","Dried products, Cooking helpers, Dried products to be rehydrated, Broths, Dehydrated broths, Bouillon cubes, Poultry broth, Groceries",271.0,25.1,33.0,9.6
7622300675981,Choco wafer,e,Milka,"Chocolate confectioneries filled with wafer,Chocolate stuffed wafers",535.0,43.0,0.28,31.0
8480000561152,Finas lonchas,d,Hacendado,"Meats and their products,Prepared meats,Hams,White hams",102.0,1.0,2.065,3.2
6111126001582,Lait fermenté,b,Chergui,"Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Laits, Boissons fermentées, Boissons lactées fermentées, Lait fermenté à boire nature au lait entier",48.0,3.4000000953674,0.12999999523163,1.7999999523163
3038359007620,Panzani - spf - sauce bolognaise pur boeuf 400g,b,Panzani,"Condiments, Viandes et dérivés, Plats préparés, Plats à base de pâtes, Sauces, Sauces à la viande, Sauces pour pâtes, Pâtes à la bolognaise, Sauce tomate à la viande, Sauces bolognaises, Spaghetti à la bolognaise, en:groceries, en:Cooking Sauces",84.0,5.7,0.99,4.0
00176477,"Raisin, Nut & Honey Granola",b,By Sainsbury's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis",440.0,13.5,0.03,12.6
20035525,Protein Bar,not-applicable,Lidl Stiftung & Co. KG,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Dietary supplements,Bodybuilding supplements,Chocolate cakes,Brownies,Protein bars",369.0,2.44,1.04,10.9
5000157062734,Lentil Soup imp,unknown,Heinz,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Meals, Soups, Reheatable soups, Vegetable soups, Reheatable vegetable soups, Lentil soups",45.0,1.4,0.59,0.2
8711200460786,Amora Croq'Vert Cornichons Extra-Fins Bocal 370g,c,Amora,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Condiments,Vegetables based foods,Canned plant-based foods,Pickles,Canned vegetables,Plant-based pickles,Pickled vegetables,Pickled cucumbers,Gherkins,Extra-fine gherkins,Pickled gherkins,Groceries",14.0,0.7,2.1,0.5
3182180002009,Biscottes sans sucres ajoutés,c,Pasquier,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Rusks",400.0,2.5,1.57,4.5
8710912074922,Fromage edam,e,KROON,"منتجات`الألبان, الأطعمة المخمرة, en:Fermented milk products, جبن, en:Cheeses of the Netherlands, Edam",324.0,0.0,9.64,24.0
20995195,Newgate vegetable stock cubes,unknown,Lidl,"Plant-based foods and beverages, Plant-based foods, Dried products, Dried plant-based foods, Dried products to be rehydrated, Broths, Dehydrated broths, Vegetable broths, Bouillon cubes, Dehydrated vegetable bouillons, Vegetable bouillon cubes",7.0,0.2,0.8175,0.5
4088600054537,British Cold Pressed Rapeseed Oil,b,"Specially Selected,Aldi","Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Rapeseed oils",826.0,0.5,0.01,92.0
4088600201658,Red and white quinoa,b,Aldi,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Quinoa",174.0,0.88,0.024,3.36
5057753899417,Tomato Ketchup,d,Tesco,"Condiments, Sauces, Tomato sauces, Ketchup, Tomato Ketchup, Groceries",88.0,17.9,1.22,0.1
4088600248752,Bite size wheat shreds,a,"Harvest Morn, Aldi","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Whole grain wheat cereal biscuits, Extruded cereals",367.0,0.667,0.0333,2.0
5060178332216,Chicken stock,c,Pott's,"Canned foods,Meals,Soups,Broths,Canned meals,Canned soups,Chicken stock in a can,Chicken-stock,Chicken-stock-canned",25.0,0.6,1.5,1.3
6972102830103,Soy Sauce,e,,"Condiments, Sauces, Soy sauces",55.0,2.3,17.75,0.0
4088600346854,Multifloral Manuka honey,e,Specially Selected,"Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Manuka honeys",336.0,71.0,0.01,0.3
5060495116988,Huel Ready-To-Drink - Banana,not-applicable,Huel,"Meals, Dietary supplements, Meal replacements, Bodybuilding supplements, Nutritionally Complete Food",80.0,0.3,0.1,3.8
7613036501378,céréales Chocapic,c,Nestlé,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Pétales de blé chocolatés,Céréales pour petit déjeuner riches en fibres",388.0,22.4,0.22,4.8
8410076901019,Sweet & Salty Nut,d,Nature Valley,"Snacks,Snacks sucrés,Barres,Barres de céréales,en:nuts-cereal-bars,en:cereal-bar-with-almonds-or-hazelnuts,Barre céréalière aux noisettes",464.0,23.3,0.93,22.9
6118000080039,brufen,unknown,médicament,Antibiotique,,,,
8480000223883,Panecillo 100% integral,a,Mercadona,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, en:special-breads",235.0,3.0,1.2,1.5
29204861,Wheat and rye bread,c,Marks & Spencer,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Breads, Wheats, Rye breads, en:sliced-breads",223.0,0.1,1.08,0.5
12516797,Penne,d,"Erdbeer-Maracuja, MClassic",en:mueslis,479.0,20.0,0.4325,21.0
5053990167883,Pringles classic paprika,not-applicable,Pringles,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Condiments,Epices,Paprika,paprika-chips,tuiles-salees",519.0,3.3,1.2,29.0
5000168035031,Mini cheddars,e,Jacob’s,"Snacks, Salty snacks, Appetizers, Cheese biscuits",509.0,4.35,2.14,28.7
6111028000799,Kiri delice,e,Kiri,"Dairies, en:cheese-spreads",70.0,0.6,9.0,6.9
3178530423136,Petits chocos 🍫,d,Bonne Maman,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés",250.0,16.0,0.000625,12.0
01783230,SO Organic Tomato Ketchup,d,Sainsbury's,"Condiments, Sauces, Tomato sauces, Ketchup, Tomato Ketchup",98.0,20.9,1.17,0.5
3023290076354,Yaos,c,Nestlé,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Desserts lactés fermentés nature,Yaourts natures,Yaourts à la grecque,en:plain-greek-style-yogurts",127.0,4.4,0.375,9.9
01135626,Sainsbury's San Francisco Style Sourdough,unknown,Sainsbury's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",273.0,,,
5010034014152,Spicy Mexican Rive,b,uncle Ben,"Meals, Microwave meals, Pots, Rice-in-a-box",159.0,1.55,0.491,3.0
4056489849742,Irische Butter,e,Milbona,"brotaufstriche, milchstreichfett, it:burro, it:grassi, it:grassi-animali, it:grassi-spalmabili, it:latticini, it:prodotti-a-base-di-grassi-del-latte, it:spalmabili",746.0,0.7,0.03,82.3
6111259346291,,unknown,,King,,,,
6923818812013,,unknown,,,,,,
